DLsv,DLcv,DRcv,DRsv
68,75,19,15
38,40,36,33
57,63,10,6
56,62,54,47
25,27,31,29
38,41,36,34
9,10,66,58
31,35,37,35
43,47,64,60
75,78,76,73
56,59,12,10
67,70,0,5
24,29,46,41
21,26,40,36
23,26,60,57
15,17,69,67
19,22,80,73
5,2,35,29
6,8,31,28
21,24,25,22
41,46,49,43
83,88,38,35
33,36,97,90
88,93,43,40
30,34,21,18
58,64,35,30
52,54,50,47
84,89,13,12
10,10,20,19
70,73,41,37
42,47,19,17
6,1,58,55
8,9,112,109
4,7,79,75
84,87,0,4
70,75,28,24
94,99,5,6
4,4,51,48
5,2,54,49
12,13,105,101
83,86,32,29
7,0,43,39
43,45,60,57
9,9,78,74
17,19,92,89
28,32,83,78
62,69,0,8
26,28,45,42
16,17,48,45
24,28,33,29
54,57,21,18
12,13,46,45
17,19,128,124
37,41,104,100
12,13,77,74
16,17,55,51
40,43,3,5
50,54,15,13
6,6,26,23
54,57,37,32
45,48,10,8
19,23,62,56
17,20,29,27
6,3,47,42
22,28,38,34
41,46,69,62
46,51,0,8
2,4,54,51
3,1,100,98
13,14,75,73
42,44,46,44
74,79,0,6
61,65,93,89
148,152,8,7
34,39,16,14
6,8,46,41
47,52,0,7
92,97,0,5
25,28,51,46
3,5,76,73
31,36,0,8
40,44,4,4
14,18,106,103
26,28,71,67
37,40,78,75
12,13,74,71
21,24,11,10
38,40,45,42
54,57,75,71
10,10,103,98
112,116,50,47
50,54,111,107
84,91,72,67
69,71,32,30
23,26,19,17
13,15,66,62
42,43,41,40
24,28,53,48
47,52,29,24
59,64,17,16
5,5,36,33
67,70,79,76
28,32,113,105
16,20,147,140
59,64,106,102
101,106,13,11
61,64,56,52
25,28,45,40
85,88,6,6
15,18,45,42
40,42,23,22
8,11,90,87
21,23,78,75
85,88,14,13
17,20,53,50
55,58,37,33
27,29,33,30
16,19,42,39
23,26,34,32
78,84,24,22
5,5,104,99
27,30,111,106
12,13,130,127
19,22,37,34
12,14,122,118
25,29,45,41
10,10,81,75
44,47,44,39
14,17,102,95
34,39,75,69
25,26,90,85
37,43,93,87
26,31,108,103
8,9,98,95
22,23,53,51
15,17,87,84
52,58,65,57
75,82,41,37
73,77,55,53
113,120,34,30
24,29,52,48
42,45,90,87
20,22,111,105
74,76,61,59
102,106,79,75
22,24,35,33
44,49,74,68
59,62,34,32
13,16,52,47
46,51,17,16
78,81,61,58
102,105,37,36
32,35,106,101
60,65,27,25
90,93,11,11
51,57,49,43
17,20,60,57
32,37,41,36
5,4,46,42
13,15,103,96
8,8,74,71
5,4,63,56
4,3,160,156
9,11,96,92
45,49,58,54
72,76,31,30
5,6,31,28
40,42,19,18
18,21,48,44
18,21,73,70
57,60,34,31
92,95,26,24
12,12,34,31
38,41,83,80
53,56,67,63
15,16,76,73
26,28,57,54
150,156,41,37
33,36,63,61
24,27,76,71
42,47,67,60
25,26,50,46
33,37,42,38
38,42,32,27
86,89,41,38
3,3,126,122
54,59,68,64
7,9,111,107
53,57,63,59
10,11,69,66
10,11,179,174
19,19,41,39
49,51,9,9
44,46,0,4
36,39,27,25
84,88,101,97
31,35,41,37
37,39,29,28
10,11,55,53
67,70,77,73
87,91,56,52
114,118,29,27
41,44,102,97
107,111,35,32
47,50,61,58
75,79,32,30
38,41,11,10
65,68,29,26
83,86,11,11
36,42,68,63
9,10,53,50
49,53,19,17
66,73,45,41
27,33,86,81
97,102,19,17
14,16,102,95
84,87,7,6
13,16,171,167
4,2,101,97
67,72,74,68
50,53,16,14
63,68,1,5
8,8,60,55
43,47,23,21
34,37,69,65
6,2,103,98
72,76,31,28
43,45,100,97
25,28,48,44
59,63,13,10
68,70,8,8
37,41,34,31
14,16,58,54
9,11,57,53
14,17,70,66
57,61,26,24
18,20,125,121
11,12,83,81
10,10,28,26
33,36,45,42
12,13,36,34
51,54,7,6
97,102,18,17
4,3,124,121
37,41,63,59
67,72,51,45
49,52,57,54
89,94,14,11
38,40,68,63
69,74,34,30
8,0,66,60
18,21,63,60
73,76,40,38
24,28,103,96
10,11,133,130
58,62,87,82
44,48,80,77
63,67,59,53
41,44,47,44
14,16,71,63
92,94,7,5
55,61,28,24
136,142,5,5
74,79,37,34
81,88,0,8
7,7,97,94
6,6,88,84
7,8,105,101
65,69,44,41
5,5,51,48
4,4,33,30
19,21,86,83
36,38,41,39
32,35,17,14
60,65,7,5
40,46,18,15
19,21,58,55
4,4,79,76
65,70,10,7
70,74,34,31
6,5,74,70
10,11,79,76
86,91,21,18
41,47,120,113
5,5,140,136
37,43,99,94
50,55,87,81
36,38,64,61
93,98,48,44
74,80,28,22
93,97,15,14
13,17,90,85
25,27,55,51
4,4,79,75
62,66,17,15
28,32,10,9
4,4,161,158
5,0,87,82
32,36,51,47
75,80,42,39
4,3,101,98
48,50,124,121
71,74,99,95
14,16,72,66
55,61,27,21
26,29,63,59
27,30,33,30
62,68,28,23
30,33,53,48
84,89,0,5
15,18,91,87
83,86,14,11
23,24,82,77
101,106,0,5
4,4,160,157
21,24,100,97
7,7,62,60
31,36,64,59
4,4,19,17
41,43,33,31
7,7,100,96
80,85,21,19
22,23,82,76
46,52,53,47
4,0,70,66
22,26,44,42
8,8,72,69
14,15,74,71
10,11,78,75
5,4,98,93
37,41,18,16
45,48,54,51
58,63,0,5
4,2,59,57
23,27,46,41
5,5,39,36
8,9,80,77
48,51,146,143
25,28,54,51
7,8,88,85
45,50,46,40
5,5,35,33
10,13,110,103
4,2,36,33
14,17,133,129
31,34,79,76
4,2,67,63
47,51,18,16
3,4,76,72
55,57,76,73
22,25,49,48
76,79,59,56
21,24,123,118
5,5,143,140
83,86,61,57
4,3,99,96
73,77,25,23
38,43,58,54
32,36,24,22
4,2,113,109
94,98,17,16
4,5,52,49
20,21,36,32
62,65,12,10
19,20,11,10
31,33,92,89
91,95,29,28
16,18,61,55
40,42,64,61
65,69,37,34
6,6,77,73
86,90,28,25
74,78,57,54
8,10,124,120
4,3,64,62
32,35,93,89
94,98,31,29
82,86,92,89
34,38,84,80
16,17,103,100
32,35,54,51
52,56,32,29
5,5,144,141
30,32,71,69
82,85,45,43
86,90,79,75
22,25,99,95
4,4,80,77
60,66,16,14
106,109,11,11
60,63,57,53
71,74,45,41
4,3,103,99
12,13,104,101
107,112,0,5
52,55,1,5
4,2,67,64
5,5,58,55
4,4,91,88
26,30,47,41
19,22,50,45
47,51,24,21
7,8,90,86
4,1,85,82
25,30,54,50
8,10,70,67
27,32,46,42
4,0,112,109
29,32,80,77
41,46,71,67
50,53,56,53
83,87,55,53
121,128,10,9
5,6,93,88
31,36,63,59
49,52,52,49
53,57,15,13
14,15,57,54
26,29,42,40
4,1,122,119
97,99,26,25
8,10,30,28
15,17,101,97
43,48,69,65
6,0,107,101
97,101,69,65
5,2,59,53
5,0,61,56
37,40,25,23
19,20,46,43
10,13,50,45
64,69,23,20
5,0,92,87
23,26,20,19
4,2,51,48
17,20,95,92
4,2,56,53
4,2,62,60
7,8,90,87
35,38,59,55
7,8,130,127
42,46,91,87
17,21,62,57
2,2,39,38
15,18,91,86
24,27,34,32
72,76,110,105
135,139,47,44
22,26,85,78
37,42,68,62
8,8,105,101
12,13,49,45
7,7,30,28
16,17,43,39
56,60,0,4
43,45,35,34
86,91,67,60
133,137,25,23
17,20,59,54
13,13,65,59
7,0,73,67
34,39,44,40
12,15,82,78
5,5,93,90
78,83,39,35
35,38,86,82
99,104,19,16
63,67,56,53
58,64,29,23
4,1,88,84
35,38,63,59
42,44,59,58
7,4,93,87
82,86,82,78
115,121,44,40
62,67,100,95
4,0,180,177
48,51,45,42
7,8,43,41
32,36,43,39
51,56,23,21
42,45,65,62
5,6,68,65
5,6,35,33
74,78,101,97
4,5,54,52
6,7,82,79
5,6,65,62
39,42,0,4
7,9,96,92
30,33,31,28
84,89,25,22
8,0,43,37
103,107,12,9
56,61,18,17
31,34,39,34
29,33,0,8
23,25,100,96
41,45,56,53
4,2,120,116
11,13,90,86
38,42,56,53
4,2,74,70
4,0,30,26
19,21,8,8
12,14,80,77
25,27,54,51
60,64,0,4
20,22,81,78
57,63,38,34
23,26,36,34
56,60,44,42
5,8,69,65
10,11,92,88
30,33,38,36
6,6,90,87
20,23,71,66
15,18,120,116
98,102,36,34
8,10,82,79
16,17,51,48
4,0,120,117
51,55,64,60
16,17,76,73
44,45,50,48
19,21,88,86
100,102,9,8
44,46,32,29
4,2,84,80
29,33,53,50
6,7,95,91
37,41,61,57
67,71,31,29
5,6,101,98
36,37,14,13
6,6,162,159
51,56,18,14
20,22,132,128
10,11,142,137
38,41,114,111
9,9,123,120
4,4,50,48
5,5,87,82
58,63,28,24
10,11,50,48
16,17,42,38
9,10,75,72
12,13,91,88
4,0,78,75
35,37,39,36
50,55,25,21
11,12,24,21
52,56,66,61
14,15,110,107
18,24,96,89
71,74,23,22
14,18,75,69
9,10,90,88
2,1,48,46
55,59,59,55
11,13,43,37
37,39,22,20
16,18,69,66
15,18,57,54
17,21,30,25
5,5,33,32
75,83,38,32
49,52,72,68
104,109,14,11
5,2,72,68
4,0,88,84
20,21,65,60
5,2,61,56
27,31,77,73
79,82,27,24
4,2,70,68
41,44,46,43
4,3,61,58
45,50,34,28
39,42,45,42
35,37,44,41
55,59,24,21
7,8,34,30
26,29,13,12
4,2,81,77
41,45,37,34
4,0,87,84
52,54,85,83
21,23,24,22
86,93,35,28
4,2,123,119
15,17,70,63
38,41,49,46
28,32,47,44
8,8,57,55
69,73,38,36
9,10,38,35
15,16,98,95
76,83,28,24
51,55,57,52
37,39,63,60
86,92,8,6
12,16,23,20
5,5,50,48
12,13,53,50
6,6,97,93
20,23,80,77
23,25,105,101
86,91,0,5
6,3,23,20
14,15,41,36
42,45,16,15
91,94,16,15
32,35,28,27
8,0,59,55
7,7,33,31
75,78,13,10
47,50,68,65
22,25,49,43
26,27,109,106
70,72,65,63
7,7,68,64
16,19,54,49
19,23,34,29
34,37,115,112
4,0,77,73
31,34,47,44
73,78,1,5
53,58,38,34
99,103,38,34
12,14,35,32
4,0,49,46
5,5,84,81
55,59,27,23
12,14,32,30
4,0,46,43
13,14,37,35
8,10,48,46
4,1,57,54
5,6,78,74
11,12,96,93
45,49,32,29
4,1,65,63
50,55,10,7
7,7,27,24
22,26,10,7
18,21,73,70
46,50,44,41
35,38,55,50
61,66,27,22
75,80,13,12
7,9,33,29
8,0,125,117
44,48,0,5
37,41,31,27
6,6,26,22
5,5,76,71
27,30,52,49
44,48,33,29
24,27,35,33
8,0,101,94
7,6,89,83
10,11,73,65
73,76,13,12
19,21,41,39
19,21,56,49
50,52,29,28
29,34,44,38
6,3,81,75
15,16,47,44
31,34,29,26
14,16,98,94
46,51,73,67
21,23,59,56
66,71,8,7
38,42,56,53
64,70,22,20
30,33,62,60
6,0,93,88
19,21,98,95
102,107,33,31
15,18,111,103
42,47,85,80
12,12,18,16
35,38,0,4
63,68,11,10
51,56,25,21
10,11,51,48
8,0,131,124
61,66,5,5
32,36,32,29
25,28,47,44
61,64,12,10
95,98,12,10
10,13,93,87
30,35,23,18
57,61,0,5
5,5,37,33
14,17,24,22
40,43,35,33
17,18,60,57
28,30,14,11
7,8,49,46
22,25,32,30
88,92,0,5
90,93,0,4
27,30,61,57
26,29,53,48
17,21,72,67
9,10,116,113
65,72,50,43
43,48,75,69
9,10,49,47
15,17,10,10
9,10,73,70
23,28,29,24
4,4,44,41
7,10,43,41
115,120,35,31
6,6,54,50
30,33,87,83
12,13,35,32
19,23,39,35
5,5,115,112
31,35,66,62
31,33,20,19
4,4,59,57
7,8,51,48
36,38,36,33
23,26,48,44
7,8,65,61
56,59,13,11
46,52,60,55
22,25,91,87
46,49,68,65
45,48,59,57
12,13,99,96
62,68,42,36
4,4,54,52
5,6,79,76
18,21,64,62
4,4,85,81
73,79,7,7
10,11,96,93
29,33,73,68
72,77,29,26
7,8,123,120
113,118,12,9
45,49,8,8
11,13,41,38
21,22,30,28
8,0,71,64
4,4,59,57
72,76,40,37
25,27,90,87
14,15,42,38
41,45,26,23
22,25,38,36
12,13,127,124
82,87,51,47
60,63,19,18
9,10,20,17
26,28,52,48
59,63,17,16
28,31,56,51
5,6,72,69
26,30,47,43
76,79,45,42
12,13,44,39
21,25,35,31
6,3,29,26
44,48,29,25
6,3,71,65
56,61,14,11
61,65,8,6
46,50,24,22
6,2,69,63
11,13,78,73
34,39,52,45
17,20,93,86
92,96,21,19
75,78,40,38
69,73,12,10
20,24,57,51
79,84,0,5
4,6,71,68
16,18,74,68
98,102,39,35
4,4,159,156
5,4,35,31
26,31,36,33
16,18,54,51
23,28,28,25
18,19,42,39
5,5,103,100
44,48,57,54
33,35,79,75
25,28,80,76
11,12,94,88
16,19,59,54
5,6,80,76
54,60,60,54
35,37,23,20
42,48,47,42
25,30,54,48
4,3,43,40
33,35,9,8
14,15,48,45
29,32,31,28
29,31,66,63
80,85,11,11
50,57,37,33
39,42,57,54
18,19,72,68
50,55,41,37
11,12,83,77
3,4,108,105
7,6,101,95
10,11,102,99
43,46,82,79
9,10,121,117
28,33,95,89
27,30,62,56
75,80,13,12
61,65,18,16
12,13,69,66
77,81,0,5
76,80,4,4
19,22,87,80
63,66,0,3
6,3,94,89
7,7,55,50
71,74,27,25
53,56,15,14
8,9,72,69
59,63,31,28
90,94,0,5
5,2,30,28
68,69,25,23
30,35,57,52
73,77,15,14
9,10,22,19
4,4,161,158
4,4,88,85
26,27,50,47
4,2,74,71
26,28,17,15
17,20,24,21
43,46,7,6
6,7,27,25
52,55,29,26
24,30,91,84
55,58,67,64
4,4,122,119
64,68,56,53
7,8,71,67
62,66,8,7
40,41,45,42
6,2,90,85
73,78,16,14
4,0,92,88
73,77,15,14
12,16,66,61
13,16,71,65
7,9,58,54
40,44,49,46
28,31,61,58
16,18,74,71
31,35,56,53
55,57,18,15
12,17,63,57
4,4,81,78
46,47,90,87
13,14,33,30
26,28,25,23
36,37,72,68
59,64,42,37
7,8,102,99
4,3,98,95
8,10,90,85
35,37,48,45
29,31,67,64
62,66,10,10
24,26,101,97
4,3,64,60
48,52,15,14
31,32,53,50
15,19,65,61
4,2,112,108
48,52,62,59
14,17,72,68
34,38,51,48
4,4,106,102
27,30,80,77
31,33,15,13
37,42,4,4
11,12,36,32
44,48,0,4
7,7,67,64
17,18,55,50
7,7,39,37
43,46,0,4
8,8,50,46
7,8,57,55
63,67,64,59
45,47,85,81
4,3,123,120
35,38,88,84
112,116,10,9
22,24,68,65
19,24,44,41
15,18,44,41
15,17,75,69
75,79,54,49
128,133,0,5
31,35,62,58
8,9,88,83
21,24,111,108
44,49,84,79
4,4,131,127
14,17,76,73
40,43,50,47
8,10,94,90
33,36,67,64
19,21,28,26
56,61,47,43
17,20,23,21
14,17,40,37
16,19,87,84
24,27,10,7
33,37,73,70
94,99,10,7
28,31,72,68
46,49,38,35
19,21,55,51
74,78,15,12
11,14,109,104
75,79,47,44
11,14,62,59
64,68,8,6
31,33,52,49
4,5,133,128
4,5,126,121
98,103,28,24
51,53,19,17
14,17,83,78
65,69,11,10
40,43,14,13
4,0,57,55
26,27,119,115
14,17,106,103
59,63,60,57
111,115,8,7
8,9,74,72
21,24,57,51
65,71,10,10
42,45,49,46
14,17,42,40
51,55,3,4
33,35,88,84
74,78,45,42
44,48,73,68
8,9,61,59
41,44,25,21
51,55,14,13
7,7,27,25
16,19,59,55
38,42,36,33
58,61,16,15
25,28,49,44
65,70,7,6
61,65,9,9
16,21,52,46
30,34,39,34
4,2,35,33
40,43,42,40
7,7,78,74
33,36,48,44
10,10,116,111
4,2,92,89
18,21,72,68
63,67,26,24
7,7,26,24
85,89,34,33
41,44,11,10
24,27,47,43
5,3,71,66
32,36,12,11
6,7,47,45
14,16,37,35
20,23,51,48
8,8,60,57
5,3,131,127
68,72,63,60
23,25,38,36
100,104,17,15
84,92,25,21
74,78,43,42
25,29,52,48
5,5,122,117
14,16,52,49
40,45,21,18
4,0,117,113
14,15,48,45
16,17,37,33
7,7,68,64
56,60,15,13
48,53,14,13
49,53,36,33
54,58,35,32
35,38,15,14
152,159,0,7
28,31,91,86
7,7,28,27
17,19,61,57
39,42,18,17
43,45,18,17
29,32,61,59
50,53,117,114
24,26,143,138
41,43,40,38
64,66,17,15
45,48,6,4
16,19,106,103
56,60,64,59
78,83,41,38
16,19,81,78
23,26,73,69
46,49,26,23
56,60,13,11
18,20,53,48
9,10,50,47
24,26,51,47
3,4,45,43
5,5,59,57
47,49,15,13
37,39,20,17
49,51,30,28
65,68,77,73
105,108,38,35
4,6,138,133
18,20,65,61
4,2,68,62
77,80,14,13
44,48,43,39
29,33,4,7
15,18,21,18
25,28,22,19
6,4,75,70
42,47,33,30
80,85,19,17
54,57,49,47
4,4,47,44
47,50,0,4
20,22,58,55
12,13,91,88
32,35,96,92
18,21,69,66
53,57,53,49
100,104,7,6
22,25,63,60
84,89,6,5
104,112,5,5
8,9,18,17
54,57,122,119
99,103,8,7
14,17,111,103
44,47,85,83
91,94,40,37
9,10,40,37
15,18,52,49
9,10,65,61
68,71,6,5
15,16,96,93
39,42,70,67
90,92,22,20
52,55,57,53
43,45,11,9
6,2,28,24
8,8,81,78
47,50,37,31
73,79,8,6
36,40,48,45
7,8,26,24
16,18,43,41
36,39,19,17
17,20,37,33
59,63,30,28
56,60,39,35
40,42,33,29
79,83,23,19
6,1,103,98
16,18,30,28
9,10,66,62
87,91,3,5
16,19,25,24
29,33,10,7
82,85,26,23
30,35,36,32
9,9,100,96
32,35,74,70
87,93,14,11
25,29,38,33
9,10,38,36
35,38,37,33
55,58,21,19
17,17,78,76
22,25,60,56
5,1,84,80
40,43,42,38
12,13,43,40
41,46,20,17
10,11,82,76
15,16,65,62
57,60,34,32
6,8,23,21
25,30,18,15
52,56,53,47
76,82,27,24
26,29,42,37
25,27,42,39
4,5,60,58
16,18,36,34
13,15,81,78
6,0,61,57
27,31,64,59
33,36,29,26
38,43,115,108
86,92,68,62
24,28,55,51
39,42,42,40
7,8,67,64
17,19,116,111
22,25,55,52
15,17,62,57
54,59,33,28
74,78,17,14
83,87,8,7
16,18,46,42
3,4,127,123
80,84,47,43
50,54,34,31
6,5,65,59
32,38,32,28
59,63,8,7
4,3,85,82
27,29,57,52
68,74,24,22
52,55,0,4
10,15,75,69
36,39,23,20
6,2,61,56
58,61,0,5
5,4,95,89
22,27,73,69
45,47,70,66
5,5,79,75
37,41,43,41
30,32,83,76
98,104,13,12
18,21,53,48
31,33,45,43
16,18,130,127
29,32,117,114
91,94,54,50
132,136,11,9
56,58,14,13
8,10,61,58
9,10,121,115
12,13,89,86
65,68,33,31
15,17,82,77
5,5,79,76
8,9,84,81
44,47,44,41
64,71,16,12
8,8,81,77
63,66,24,21
18,19,89,85
10,11,97,93
15,16,135,131
8,10,29,27
13,14,98,93
75,80,24,21
36,39,49,46
73,77,16,13
51,55,53,50
10,15,90,84
42,47,61,56
85,92,16,13
15,16,109,106
72,77,46,40
90,96,27,25
22,25,27,24
15,16,19,17
41,43,34,32
33,37,48,44
19,24,61,55
74,79,7,6
18,21,54,51
16,19,55,52
17,19,130,125
91,95,56,51
39,45,105,99
94,99,16,14
40,42,70,67
9,10,57,53
29,34,34,30
4,3,64,61
31,34,33,31
21,27,53,48
58,63,24,21
5,0,69,65
4,3,87,84
51,56,38,35
6,4,53,48
45,50,8,8
9,10,31,29
58,62,57,55
24,28,7,6
6,3,29,25
74,77,38,35
25,28,134,128
84,90,72,66
74,78,15,14
38,41,51,47
55,58,32,29
12,15,72,66
17,22,44,40
78,82,37,34
8,9,130,123
24,26,114,110
9,12,36,31
29,34,16,13
50,55,55,50
64,66,49,47
6,7,33,29
17,18,92,90
17,21,60,54
18,21,89,85
35,41,66,59
10,13,73,67
46,48,28,25
10,12,35,33
7,7,37,35
4,1,23,22
4,1,88,85
24,27,60,55
42,47,35,32
59,64,31,29
4,3,93,90
28,33,58,53
17,20,90,87
8,8,52,49
56,59,0,5
46,49,27,25
10,11,57,51
57,61,33,27
76,82,12,9
42,48,46,42
9,10,85,80
65,69,62,59
7,8,108,104
36,41,78,73
59,64,55,51
12,14,48,45
27,30,33,30
6,5,78,74
26,30,72,66
48,55,47,43
23,25,68,65
78,81,14,13
4,5,56,53
15,17,58,54
47,50,12,9
3,2,82,79
5,1,84,80
67,70,16,13
71,74,16,15
15,17,71,67
28,31,41,39
12,13,95,91
19,21,35,31
6,2,75,69
17,20,67,63
30,33,50,48
6,8,74,71
8,8,39,34
19,21,67,64
19,20,27,26
30,33,60,57
21,24,40,38
23,25,53,49
5,5,59,56
47,49,0,4
7,7,22,21
7,7,48,46
7,7,62,60
4,2,77,73
68,71,7,6
49,55,28,26
9,11,75,71
49,54,56,52
4,1,48,44
26,31,15,12
8,8,28,25
16,18,69,62
54,59,30,26
5,5,95,91
58,62,38,35
84,89,10,9
7,7,41,37
15,19,29,27
43,46,34,31
58,61,20,19
28,30,63,61
6,8,37,36
92,95,22,20
23,26,51,48
35,40,20,18
60,64,46,43
34,39,47,42
56,59,23,22
11,12,91,87
14,17,70,65
76,79,9,7
39,42,71,67
59,63,0,4
52,55,10,9
3,4,108,105
58,64,44,40
12,13,46,43
58,63,0,8
23,26,39,33
68,73,8,7
32,35,47,43
74,78,33,30
27,31,26,23
18,21,69,66
16,19,52,48
55,60,29,26
12,14,38,34
38,43,6,5
15,18,54,49
16,19,85,81
24,27,66,63
29,32,56,53
61,67,22,20
33,36,54,49
13,15,51,48
21,26,38,35
4,4,37,33
8,9,32,28
98,103,70,66
15,16,145,142
74,79,80,75
5,8,93,88
44,46,71,68
30,32,13,12
9,10,39,37
17,19,45,43
6,4,68,65
55,58,39,37
31,34,56,52
78,81,16,13
55,57,41,38
30,32,29,28
14,17,61,59
6,7,76,73
65,69,12,10
4,2,70,67
4,2,118,115
28,31,88,83
32,34,23,20
73,76,27,24
30,32,16,14
16,17,45,43
16,19,71,69
12,14,52,49
16,19,75,73
53,59,56,48
12,14,104,100
86,89,30,28
43,45,17,16
81,83,26,23
42,44,38,36
44,46,4,3
55,59,61,58
101,106,14,12
33,36,84,81
20,23,64,60
105,109,14,13
54,57,66,64
18,20,78,76
38,43,22,20
10,12,95,91
4,2,60,57
55,58,49,47
19,22,64,58
4,2,58,55
7,7,60,57
45,49,17,15
4,2,42,40
7,7,127,124
106,111,22,21
16,19,87,84
17,19,48,45
4,5,99,94
4,2,74,71
14,17,90,87
67,73,29,24
111,116,0,5
36,38,47,45
74,77,5,5
12,14,87,85
10,11,41,38
60,65,8,6
32,34,39,35
4,5,46,43
88,91,35,32
168,170,0,2
26,28,130,126
35,41,41,36
62,67,17,16
11,13,71,66
51,57,66,61
98,101,14,13
9,11,103,99
4,5,28,25
28,31,59,55
13,15,130,126
101,105,41,39
41,44,101,97
16,18,40,37
7,8,97,94
68,73,30,26
8,9,46,42
7,8,53,50
128,133,0,5
6,7,126,121
36,39,32,30
7,9,61,57
71,75,70,67
29,32,110,104
66,74,0,8
32,36,42,38
6,2,74,70
38,40,92,88
76,80,52,49
16,19,117,113
79,86,46,41
13,14,133,131
69,73,72,68
19,21,123,118
23,26,88,83
47,50,47,44
93,97,0,4
34,37,77,73
31,34,29,27
26,30,37,33
6,2,68,62
12,12,107,103
32,34,65,60
49,54,44,38
72,77,24,21
46,49,68,64
45,46,31,30
71,75,0,4
53,57,10,10
60,64,37,33
30,33,11,9
11,11,107,103
51,53,15,14
90,94,42,40
38,42,24,21
8,8,75,71
7,7,76,72
25,29,54,52
60,63,80,76
91,95,48,44
29,32,68,64
7,7,93,89
6,8,122,117
66,68,17,16
34,35,57,55
8,9,38,36
43,47,18,15
17,19,41,39
38,40,38,35
19,22,92,89
12,13,67,64
76,80,0,4
18,19,59,56
21,23,69,65
78,82,10,9
89,91,0,4
5,6,98,94
43,46,59,56
31,33,44,42
84,88,10,9
34,38,57,52
79,82,27,25
30,32,38,36
10,15,50,45
15,17,101,97
68,75,40,36
104,107,12,11
45,48,40,38
49,51,26,23
61,64,4,4
14,16,156,153
55,59,112,108
118,121,52,49
98,103,67,62
4,2,100,96
70,74,28,25
34,38,63,59
10,12,83,77
23,28,49,46
13,17,44,39
48,51,11,8
6,1,60,55
20,22,65,62
68,71,18,17
96,99,69,66
52,59,105,97
29,34,65,59
25,27,11,9
23,25,49,46
63,66,9,9
9,10,92,90
45,49,52,47
71,76,25,24
59,63,50,47
96,101,11,10
52,58,73,68
56,59,29,27
61,64,95,92
15,17,138,130
134,140,16,13
87,91,21,18
34,37,73,69
132,136,36,32
127,131,87,83
6,7,208,202
58,62,28,24
6,7,72,69
79,83,11,10
86,90,3,4
26,28,60,57
62,65,37,33
14,16,86,82
57,61,31,29
18,20,24,22
31,35,64,60
63,66,57,55
37,41,51,48
8,8,81,74
6,8,70,67
57,60,19,17
7,7,135,131
79,83,59,56
7,7,77,73
36,40,44,41
70,74,9,7
7,7,115,112
85,90,10,9
16,18,84,81
154,158,16,15
6,8,78,74
15,16,75,72
24,27,24,21
6,8,42,38
56,59,5,5
62,65,116,113
25,28,151,146
125,129,16,15
4,5,95,92
23,25,21,18
7,7,64,61
85,90,14,12
11,13,115,111
28,33,92,87
56,59,19,17
15,16,50,47
30,34,30,27
5,5,104,101
35,38,100,97
8,8,42,39
8,8,94,91
13,15,86,82
31,33,32,30
4,0,64,61
21,24,120,116
78,82,62,58
117,121,23,21
96,100,20,18
7,9,110,105
4,2,183,179
101,105,80,76
160,164,21,19
66,72,111,105
16,19,128,125
3,4,88,84
78,82,10,10
66,71,20,18
99,103,36,35
3,5,135,132
20,21,26,25
7,7,76,73
51,54,28,24
42,44,38,34
83,87,81,78
8,8,159,154
145,150,17,15
137,140,27,23
19,20,69,67
43,47,59,55
39,43,47,42
40,44,88,83
7,9,77,73
6,4,150,143
110,114,41,38
87,90,0,4
26,28,22,20
112,117,14,11
46,49,29,25
11,14,69,65
9,10,86,82
83,87,11,8
26,28,42,38
30,34,32,29
58,63,4,4
19,21,25,22
41,43,5,4
20,22,22,19
23,25,143,139
4,0,73,70
48,53,29,26
10,11,78,74
15,16,95,91
49,52,28,26
36,40,40,37
42,48,48,44
7,8,126,123
43,47,37,34
22,28,20,16
57,61,9,7
11,14,79,72
42,45,10,9
10,11,90,87
18,20,80,75
42,47,53,49
46,51,15,12
109,113,47,43
91,96,18,16
21,23,110,107
69,75,64,57
36,39,32,29
58,62,33,30
27,33,87,79
66,70,8,6
52,57,20,17
8,0,152,144
24,30,69,62
27,30,20,18
49,53,17,14
91,95,0,5
49,54,71,66
57,63,60,56
63,68,65,61
22,24,76,71
55,58,9,7
5,4,59,55
5,6,90,87
58,61,13,12
7,8,129,126
61,65,12,10
67,70,0,4
56,62,10,9
8,0,113,106
17,19,90,87
3,4,104,101
8,0,152,144
30,35,46,41
59,62,38,36
62,66,17,16
10,11,64,61
34,38,126,119
18,19,91,88
46,51,69,64
34,37,60,56
30,33,67,62
16,17,76,71
4,3,57,54
7,8,123,120
121,125,4,5
7,9,109,105
37,38,55,52
3,6,121,118
30,33,102,99
7,8,88,85
59,63,16,15
17,19,61,59
12,15,46,43
25,28,47,43
38,42,44,41
66,73,55,50
40,43,48,43
61,65,13,11
4,2,72,69
33,38,108,101
20,22,71,68
8,0,129,121
24,27,109,103
51,54,9,8
65,69,34,31
106,112,25,21
4,1,68,65
33,38,31,28
73,78,11,10
81,86,0,5
41,46,49,44
91,98,16,12
52,57,42,38
62,65,32,31
8,0,89,82
14,15,70,67
4,4,63,57
22,25,82,79
90,94,12,11
94,99,7,7
24,27,81,74
119,125,20,16
9,10,35,32
61,64,27,25
5,5,83,79
22,25,65,62
44,48,42,38
65,69,21,18
55,57,44,41
5,6,94,90
57,61,39,36
27,29,33,32
4,3,63,60
33,35,21,20
51,54,47,44
